% Please add the following required packages to your document preamble:
% \usepackage[table,xcdraw]{xcolor}
% Beamer presentation requires \usepackage{colortbl} instead of \usepackage[table,xcdraw]{xcolor}
\begin{table}[]
\begin{tabular}{crllllll}
\rowcolor[HTML]{44546A} 
{\color[HTML]{FFFFFF} \textbf{Zip Code}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Volume / Loan Amount}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Property Type}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Lender}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Gross Fee}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Referral Fee}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{Income}}} & \multicolumn{1}{c}{\cellcolor[HTML]{44546A}{\color[HTML]{FFFFFF} \textbf{PC Commission}}} \\
94521                                    & \$472,000                                                                                        & Multifamily                                                                               & GreenPoint                                                                         & \$9,210.00                                                                            & \$1,952.00                                                                               & \$4,379.00                                                                         & \$4,379.00                                                                                \\
95112                                    & \$19,250                                                                                         & Multifamily                                                                               & Opus Bank                                                                          & \$19,250.00                                                                           & \cellcolor[HTML]{FFFFFF}\$2,887.50                                                       & \$8,181.25                                                                         & \$8,181.25                                                                                \\
90245                                    & \$650,000                                                                                        & Multifamily                                                                               & Chase                                                                              & \$6,500.00                                                                            & \$1,300.00                                                                               & \$2,600.00                                                                         & \$2,600.00                                                                                \\
94577                                    & \$910,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$9,100.00                                                                            & \$-                                                                                      & \$4,550.00                                                                         & \$4,550.00                                                                                \\
94601                                    & \$1,505,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$15,050.00                                                                           & \$-                                                                                      & \$7,525.00                                                                         & \$7,525.00                                                                                \\
92841                                    & \$1,575,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$12,600.00                                                                           & \$-                                                                                      & \$6,300.00                                                                         & \$6,300.00                                                                                \\
94606                                    & \$360,000                                                                                        & Multifamily                                                                               & Wells Fargo Bank                                                                   & \$5,100.00                                                                            & \$720.00                                                                                 & \$2,190.00                                                                         & \$2,190.00                                                                                \\
94601                                    & \$1,275,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$8,925.00                                                                            & \$892.50                                                                                 & \$4,016.25                                                                         & \$4,016.25                                                                                \\
94578                                    & \$528,750                                                                                        & Multifamily                                                                               & Chase                                                                              & \$5,287.50                                                                            & \cellcolor[HTML]{FFFFFF}                                                                 & \$2,643.75                                                                         & \$2,643.75                                                                                \\
94061                                    & \$1,079,000                                                                                      & Multifamily                                                                               & Chase                                                                              & \$10,790.00                                                                           & \$2,158.00                                                                               & \$4,316.00                                                                         & \$4,316.00                                                                                \\
95409                                    & \$1,245,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$12,450.00                                                                           &                                                                                          & \$6,225.00                                                                         & \$6,225.00                                                                                \\
94104                                    & \$1,616,900                                                                                      & Multifamily                                                                               & One United Bank                                                                    & \$32,338.00                                                                           & \$3,233.80                                                                               & \$14,552.10                                                                        & \$14,552.10                                                                               \\
94704                                    & \$1,272,000                                                                                      & Multifamily                                                                               & One United Bank                                                                    & \$25,440.00                                                                           & \$2,544.00                                                                               & \$11,448.00                                                                        & \$11,448.00                                                                               \\
94610                                    & \$2,500,000                                                                                      & Office                                                                                    & First Republic                                                                     & \$15,000.00                                                                           &                                                                                          & \$7,500.00                                                                         & \$7,500.00                                                                                \\
91343                                    & \$7,124,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$56,970.00                                                                           & \$11,394.00                                                                              & \$22,788.00                                                                        & \$22,788.00                                                                               \\
94025                                    & \$895,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$4,475.00                                                                            &                                                                                          & \$2,237.50                                                                         & \$2,237.50                                                                                \\
94605                                    & \$910,000                                                                                        & Multifamily                                                                               & Umpqua Bank                                                                        & \$6,825.00                                                                            &                                                                                          & \$3,412.50                                                                         & \$3,412.50                                                                                \\
94602                                    & \$530,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$5,300.00                                                                            &                                                                                          & \$2,650.00                                                                         & \$2,650.00                                                                                \\
98104                                    & \$5,700,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$57,000.00                                                                           & \$14,250.00                                                                              & \$21,375.00                                                                        & \$21,375.00                                                                               \\
94509                                    & \$976,500                                                                                        & Multifamily                                                                               & First Foundation Bank                                                              & \$5,118.75                                                                            &                                                                                          & \$2,559.38                                                                         & \$2,559.38                                                                                \\
94133                                    & \$2,450,000                                                                                      & SRO                                                                                       & Bank of Guam                                                                       & \$28,583.34                                                                           & \$4,593.75                                                                               & \$11,994.80                                                                        & \$11,994.80                                                                               \\
94602                                    & \$855,000                                                                                        & Multifamily                                                                               & Chase                                                                              & \$8,550.00                                                                            & \$1,710.00                                                                               & \$3,420.00                                                                         & \$3,420.00                                                                                \\
94601                                    & \$800,000                                                                                        & Retail                                                                                    & Exchange Bank                                                                      & \$8,000.00                                                                            & \$-                                                                                      & \$4,000.00                                                                         & \$4,000.00                                                                                \\
94601                                    & \$2,361,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$16,527.00                                                                           & \$3,305.40                                                                               & \$6,610.80                                                                         & \$6,610.80                                                                                \\
94102                                    & \$395,000                                                                                        & Mixed Use                                                                                 & Exchange Bank                                                                      & \$5,450.00                                                                            & \$545.00                                                                                 & \$2,452.50                                                                         & \$2,452.50                                                                                \\
92105                                    & \$1,095,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$10,950.00                                                                           & \$-                                                                                      & \$5,475.00                                                                         & \$5,475.00                                                                                \\
92115                                    & \$960,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$9,600.00                                                                            & \$-                                                                                      & \$4,800.00                                                                         & \$4,800.00                                                                                \\
90066                                    & \$1,100,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$11,000.00                                                                           & \$-                                                                                      & \$5,500.00                                                                         & \$5,500.00                                                                                \\
95110                                    & \$620,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$6,200.00                                                                            & \$1,240.00                                                                               & \$2,480.00                                                                         & \$2,480.00                                                                                \\
94117                                    & \$1,000,000                                                                                      & Multifamily                                                                               & Sterling Bank                                                                      & \$10,000.00                                                                           & \$-                                                                                      & \$5,000.00                                                                         & \$5,000.00                                                                                \\
94605                                    & \$500,000                                                                                        & Multifamily                                                                               & Umpqua Bank                                                                        & \$5,000.00                                                                            & \$-                                                                                      & \$2,500.00                                                                         & \$2,500.00                                                                                \\
94102                                    & \$1,650,000                                                                                      & Mixed Use                                                                                 & Bank of Guam                                                                       & \$15,125.00                                                                           & \$1,525.00                                                                               & \$6,800.00                                                                         & \$6,800.00                                                                                \\
94559                                    & \$1,700,000                                                                                      & Mixed Use                                                                                 & Bank of Guam                                                                       & \$15,583.34                                                                           & \$1,525.00                                                                               & \$7,029.17                                                                         & \$7,029.17                                                                                \\
94610                                    & \$500,000                                                                                        &                                                                                           & Exchange Bank                                                                      & \$5,000.00                                                                            & \$500.00                                                                                 & \$2,000.00                                                                         & \$2,500.00                                                                                \\
94601                                    & \$475,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$4,750.00                                                                            & \$-                                                                                      & \$2,375.00                                                                         & \$2,375.00                                                                                \\
94601                                    & \$510,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$5,100.00                                                                            & \$1,020.00                                                                               & \$2,040.00                                                                         & \$2,040.00                                                                                \\
94109                                    & \$2,150,000                                                                                      & Mixed Use                                                                                 & First Republic                                                                     & \$10,750.00                                                                           & \$2,150.00                                                                               & \$4,300.00                                                                         & \$4,300.00                                                                                \\
37145                                    & \$1,865,000                                                                                      & Multifamily                                                                               & Arbor Commercial Mortgage                                                          & \$27,975.00                                                                           & \$13,055.00                                                                              & \$8,952.00                                                                         & \$5,968.00                                                                                \\
94701                                    & \$836,250                                                                                        & Multifamily                                                                               & Security Financial                                                                 & \$5,853.75                                                                            & \$-                                                                                      & \$2,926.88                                                                         & \$2,926.88                                                                                \\
94403                                    & \$775,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$7,750.00                                                                            & \$1,550.00                                                                               & \#REF!                                                                             & \$3,100.00                                                                                \\
94901                                    & \$810,000                                                                                        & Multifamily                                                                               & Sterling Bank                                                                      & \$8,100.00                                                                            & \$1,620.00                                                                               & \$3,240.00                                                                         & \$3,240.00                                                                                \\
94107                                    & \$1,100,000                                                                                      & Retail                                                                                    & Redwood Credit Union                                                               & \$12,800.00                                                                           & \$-                                                                                      & \$6,400.00                                                                         & \$6,400.00                                                                                \\
94606                                    & \$2,340,000                                                                                      & Multifamily                                                                               & Greystone                                                                          & \$16,380.00                                                                           & \$1,810.00                                                                               & \$7,285.00                                                                         & \$7,285.00                                                                                \\
94602                                    & \$533,512                                                                                        & Multifamily                                                                               & Chase                                                                              & \$4,801.60                                                                            & \$960.32                                                                                 & \#REF!                                                                             & \$1,920.64                                                                                \\
94123                                    & \$1,440,000                                                                                      & Multifamily                                                                               & Sterling                                                                           & \$13,483.00                                                                           & \$2,696.00                                                                               & \#REF!                                                                             & \$5,393.50                                                                                \\
94123                                    & \$1,440,000                                                                                      & Multifamily                                                                               & Sterling                                                                           & \$13,483.00                                                                           & \$2,696.60                                                                               & \#REF!                                                                             & \$5,393.20                                                                                \\
94123                                    & \$1,680,000                                                                                      & Multifamily                                                                               & Sterling                                                                           & \$15,884.00                                                                           & \$3,176.80                                                                               & \#REF!                                                                             & \$6,353.60                                                                                \\
94551                                    & \$1,665,000                                                                                      & R\&D Flex                                                                                 & Keypoint Credit Union                                                              & \$7,325.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$3,662.50                                                                                \\
94619                                    & \$772,500                                                                                        & Multifamily                                                                               & Sterling Bank                                                                      & \$7,725.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$3,862.50                                                                                \\
94107                                    & \$1,248,000                                                                                      & Multifamily                                                                               & Union Bank                                                                         & \$16,224.00                                                                           & \$-                                                                                      & \#REF!                                                                             & \$8,112.00                                                                                \\
92801                                    & \$7,350,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$20,187.50                                                                           & \$-                                                                                      & \#REF!                                                                             & \$10,093.75                                                                               \\
92801                                    & \$1,575,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$6,018.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$3,009.00                                                                                \\
94520                                    & \$540,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$6,195.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$3,097.50                                                                                \\
94541                                    & \$945,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$8,450.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$4,225.00                                                                                \\
94025                                    & \$565,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$6,400.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$3,200.00                                                                                \\
94611                                    & \$420,000                                                                                        & Multifamily                                                                               & Loan Oak Fund                                                                      & \$5,350.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$2,675.00                                                                                \\
90250                                    & \$665,000                                                                                        & Multifamily                                                                               & First Foundation Bank                                                              & \$6,650.00                                                                            & \$-                                                                                      & \#REF!                                                                             & \$3,325.00                                                                                \\
95020                                    & \$500,000                                                                                        & Multifamily                                                                               & Umpqua Bank                                                                        & \$5,000.00                                                                            &                                                                                          & \#REF!                                                                             & \$2,500.00                                                                                \\
94605                                    & \$500,000                                                                                        & Multifamily                                                                               & Opus Bank                                                                          & \$3,750.00                                                                            &                                                                                          & \#REF!                                                                             & \$1,875.00                                                                                \\
95476                                    & \$2,875,000                                                                                      & Multifamily                                                                               & Sterling Bank                                                                      & \$30,500.00                                                                           & \$4,750.00                                                                               & \#REF!                                                                             & \$12,875.00                                                                               \\
94901                                    & \$4,980,000                                                                                      & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$51,050.00                                                                           & \$9,960.00                                                                               & \#REF!                                                                             & \$20,545.00                                                                               \\
94606                                    & \$2,550,000                                                                                      & Multifamily                                                                               & Sterling Bank                                                                      & \$15,937.50                                                                           & \$4,287.00                                                                               & \$5,533.99                                                                         & \$5,825.25                                                                                \\
94606                                    & \$1,465,000                                                                                      & Multifamily                                                                               & Sterling Bank                                                                      & \$9,156.25                                                                            &                                                                                          & \$4,349.22                                                                         & \$4,578.13                                                                                \\
94606                                    & \$1,800,000                                                                                      & Multifamily                                                                               & Sterling Bank                                                                      & \$11,250.00                                                                           &                                                                                          & \$5,343.75                                                                         & \$5,625.00                                                                                \\
94606                                    & \$1,162,500                                                                                      & Multifamily                                                                               & Sterling Bank                                                                      & \$7,625.63                                                                            &                                                                                          & \$3,622.17                                                                         & \$3,812.82                                                                                \\
94025                                    & \$3,400,000                                                                                      & Health Care                                                                               & Bank of Guam                                                                       & \$34,000.00                                                                           & \$2,175.00                                                                               & \$15,116.88                                                                        & \$15,912.50                                                                               \\
94066                                    & \$1,380,000                                                                                      & Multifamily                                                                               & Opus Bank                                                                          & \$13,800.00                                                                           &                                                                                          & \$6,555.00                                                                         & \$6,900.00                                                                                \\
95112                                    & \$750,000                                                                                        & Multifamily                                                                               & JPMorgan Chase Bank                                                                & \$6,375.00                                                                            &                                                                                          & \$3,028.13                                                                         & \$3,187.50                                                                                \\
